building_name,num_tiles,coating_deterioration_mean,cracks_mean,masonry_degradation_mean,moisture_bio_damage_mean,vandalism_mean,coating_deterioration_max,cracks_max,masonry_degradation_max,moisture_bio_damage_max,vandalism_max,coating_deterioration_prevalence,cracks_prevalence,masonry_degradation_prevalence,moisture_bio_damage_prevalence,vandalism_prevalence
DSC02420,42,0.007579873511904763,0.0022975074404761905,0.0007297247023809524,0.0006931175595238095,0.0019654761904761907,0.096578125,0.033759375,0.01059375,0.0164828125,0.016371875,0.19047619047619047,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.09523809523809523
DSC02369,24,0.00026953125,6.100260416666667e-05,0.026903580729166668,0.0050974609375,0.00038463541666666664,0.0035546875,0.0010484375,0.1842359375,0.056565625,0.0085421875,0.0,0.0,0.3333333333333333,0.125,0.0
DSC02171,24,0.0017285156249999998,0.0003397135416666667,0.0003731119791666666,0.00643046875,0.008131575520833335,0.035925,0.004375,0.0035625,0.0330140625,0.0640578125,0.041666666666666664,0.0,0.0,0.25,0.25
60,12,0.012015104166666665,0.00130234375,3.6328125000000004e-05,0.03080794270833333,0.0,0.0463125,0.0098984375,0.0004359375,0.1393859375,0.0,0.3333333333333333,0.0,0.0,0.5,0.0
DSC02309,24,0.03329895833333334,0.0008491536458333334,0.00042500000000000003,0.10101822916666665,0.0008571614583333334,0.18235,0.0106890625,0.0058265625,0.2813109375,0.014821875,0.4166666666666667,0.041666666666666664,0.0,0.6666666666666666,0.041666666666666664
DSC02189,24,0.0038304687499999997,0.00029876302083333333,5.533854166666667e-06,0.0042065104166666666,0.0011501302083333333,0.04555,0.0028015625,0.0001328125,0.026315625,0.009790625,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0
DSC02364,24,0.004520638020833333,0.008028255208333333,0.00024459635416666667,0.012230403645833332,0.00013268229166666666,0.03459375,0.0461078125,0.00368125,0.1011796875,0.002428125,0.08333333333333333,0.25,0.0,0.375,0.0
DSC02356,42,0.002203534226190476,0.0017185267857142857,0.000431733630952381,0.0009078869047619047,0.00028571428571428574,0.0219578125,0.012765625,0.0145640625,0.0121296875,0.008496875,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.0
DSC02143,42,0.010586755952380953,0.0005124255952380953,0.0001263764880952381,0.005202827380952381,0.00047384672619047623,0.1007390625,0.0070015625,0.0019234375,0.0421921875,0.018775,0.21428571428571427,0.0,0.0,0.19047619047619047,0.023809523809523808
9,12,0.061759375,0.0004928385416666666,0.0021941406250000003,0.03055494791666667,0.00018190104166666666,0.197853125,0.0045078125,0.020021875,0.153115625,0.0020390625,0.6666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.0
DSC02391,24,0.006577083333333334,0.0008150390625,0.0005131510416666666,0.0125458984375,0.0012919921874999997,0.062890625,0.012090625,0.0058765625,0.0647734375,0.017021875,0.16666666666666666,0.041666666666666664,0.0,0.25,0.08333333333333333
DSC02270,24,0.007590169270833333,0.002548958333333333,2.6692708333333334e-05,0.0008317057291666667,7.740885416666667e-05,0.0721125,0.0239359375,0.0003921875,0.006653125,0.0018578125,0.16666666666666666,0.125,0.0,0.0,0.0
DSC02416,18,0.049277777777777775,0.00058203125,0.004149045138888888,0.05436336805555556,0.0005962673611111111,0.327671875,0.0087390625,0.06998125,0.2451546875,0.0088078125,0.5,0.0,0.05555555555555555,0.4444444444444444,0.0
32,12,0.012042317708333333,0.0006390625,0.00025885416666666667,0.0013843750000000002,0.021645963541666664,0.0868734375,0.0041046875,0.00291875,0.01166875,0.0695234375,0.25,0.0,0.0,0.08333333333333333,0.5
DSC02314,24,0.013618815104166666,4.3945312500000005e-05,0.005538151041666667,0.11950475260416665,0.006216406250000001,0.2495921875,0.0010546875,0.0549078125,0.4430703125,0.0423515625,0.08333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666
DSC02244,24,0.010302278645833333,0.0003306640625,0.0011317708333333334,0.010274283854166667,0.000348828125,0.057165625,0.0031203125,0.0145734375,0.07071875,0.0046859375,0.2916666666666667,0.0,0.041666666666666664,0.25,0.0
57,12,0.011618880208333333,0.0021984375000000003,2.3046875e-05,0.007608984375,0.0016932291666666667,0.05381875,0.024759375,0.000259375,0.03559375,0.0156265625,0.3333333333333333,0.08333333333333333,0.0,0.25,0.08333333333333333
DSC02193,36,0.010763628472222224,0.0028355902777777776,0.0003191840277777778,0.00600407986111111,0.0017211371527777778,0.129815625,0.026515625,0.0040765625,0.0364828125,0.0338703125,0.16666666666666666,0.1111111111111111,0.0,0.25,0.05555555555555555
DSC02168,42,0.01832529761904762,0.0015630208333333331,2.8757440476190477e-05,0.017601748511904762,0.0021198288690476193,0.1119078125,0.0250125,0.000421875,0.0789953125,0.0192671875,0.40476190476190477,0.047619047619047616,0.0,0.40476190476190477,0.047619047619047616
DSC02297,24,0.023054427083333332,0.0032188151041666665,0.02286998697916667,0.0014527994791666667,0.000558984375,0.14273125,0.02408125,0.1542671875,0.0239828125,0.007065625,0.4166666666666667,0.125,0.4583333333333333,0.041666666666666664,0.0
DSC02450,42,0.01663526785714286,0.00011134672619047619,0.0024374255952380954,0.0045101190476190475,0.002385119047619048,0.24588125,0.0023875,0.0611296875,0.047775,0.023665625,0.19047619047619047,0.0,0.07142857142857142,0.11904761904761904,0.14285714285714285
DSC02211,42,0.00013802083333333334,0.00013805803571428568,0.0,0.0008784598214285714,0.00016380208333333332,0.0031515625,0.0020484375,0.0,0.0205125,0.003159375,0.0,0.0,0.0,0.023809523809523808,0.0
DSC02152,42,0.003035639880952381,0.0018508928571428576,6.845238095238095e-06,0.012346168154761906,0.00014534970238095238,0.04675625,0.0343390625,0.0002875,0.09046875,0.0034328125,0.09523809523809523,0.07142857142857142,0.0,0.3333333333333333,0.0
DSC02375,36,0.03426831597222222,0.0016909288194444446,0.005048480902777777,0.007810286458333334,5.2777777777777784e-05,0.2095125,0.0185609375,0.057959375,0.0704125,0.00138125,0.2777777777777778,0.05555555555555555,0.1388888888888889,0.2777777777777778,0.0
46,12,0.02614765625,0.00027981770833333336,0.00012864583333333334,0.036399348958333334,5.5859375e-05,0.0969515625,0.0017171875,0.0013171875,0.126975,0.0006703125,0.5,0.0,0.0,0.4166666666666667,0.0
DSC02174,24,0.03126236979166667,0.0012746744791666666,0.00022330729166666666,0.21957506510416666,0.0,0.215346875,0.010525,0.002896875,0.542734375,0.0,0.3333333333333333,0.041666666666666664,0.0,0.6666666666666666,0.0
DSC02289,42,0.0015980654761904762,0.0004963541666666666,0.004149218749999999,6.436011904761904e-06,0.0,0.0202109375,0.0054796875,0.0587171875,0.0001890625,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.0
DSC02342,24,0.009411002604166668,0.00046289062500000003,0.00019212239583333334,0.0067872395833333335,0.00047285156249999996,0.0557953125,0.0086671875,0.0042890625,0.0709421875,0.0054046875,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0
61,12,0.05540169270833334,1.5494791666666668e-05,3.9973958333333335e-05,0.0035145833333333327,0.0010779947916666666,0.1958515625,0.0001734375,0.0004796875,0.0324125,0.0103171875,0.8333333333333334,0.0,0.0,0.08333333333333333,0.08333333333333333
27,12,0.10369010416666669,0.0021513020833333328,0.00139609375,0.026958203125,0.0005065104166666667,0.3155921875,0.016790625,0.014578125,0.098659375,0.004315625,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.5,0.0
35,12,0.054536588541666674,0.016026432291666667,0.0,0.013007552083333332,0.0009662760416666666,0.1715125,0.1002171875,0.0,0.0657640625,0.0063359375,0.6666666666666666,0.25,0.0,0.3333333333333333,0.0
25,12,0.14186354166666665,0.00016953124999999998,0.0,0.0014299479166666668,0.0003048177083333333,0.5054625,0.001978125,0.0,0.0082984375,0.0024140625,0.5833333333333334,0.0,0.0,0.0,0.0
67,12,0.026850130208333337,7.812499999999999e-07,0.0009696614583333333,0.0057157552083333335,0.0,0.157990625,9.375e-06,0.0116359375,0.0351375,0.0,0.5,0.0,0.08333333333333333,0.16666666666666666,0.0
DSC02393,24,0.0052458984375,0.00016627604166666668,3.4960937500000005e-05,0.04725963541666667,0.0013783854166666666,0.0405921875,0.0031609375,0.0008078125,0.288259375,0.008809375,0.25,0.0,0.0,0.4583333333333333,0.0
20,12,0.019616927083333333,0.0,0.003908984375,0.08339192708333333,5.390625e-05,0.0832453125,0.0,0.0247,0.2311703125,0.000646875,0.5833333333333334,0.0,0.16666666666666666,0.6666666666666666,0.0
DSC02209,30,0.0030281249999999996,0.0010435416666666668,0.0006831770833333334,0.04369880208333333,0.00347390625,0.0316453125,0.0088640625,0.0111671875,0.221959375,0.048765625,0.13333333333333333,0.0,0.03333333333333333,0.5333333333333333,0.06666666666666667
DSC02404,24,0.030934374999999997,0.003309895833333333,0.010549153645833332,0.003569075520833333,0.0016231119791666668,0.1720234375,0.0161421875,0.0791234375,0.036028125,0.02059375,0.625,0.125,0.16666666666666666,0.16666666666666666,0.041666666666666664
DSC02271,24,0.017024414062499996,0.005009765625,0.0,0.01721875,0.00026927083333333333,0.264228125,0.0480921875,0.0,0.1005234375,0.00504375,0.16666666666666666,0.16666666666666666,0.0,0.375,0.0
DSC02250,42,0.004614769345238095,0.0008182663690476191,0.004087090773809524,0.000782328869047619,1.7373511904761904e-05,0.0672140625,0.014021875,0.1511140625,0.0289390625,0.0007296875,0.09523809523809523,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.0
DSC02422,36,0.03998940972222222,0.00028893229166666667,0.0036199218749999994,0.0008876736111111111,0.0028543836805555553,0.2387765625,0.0032390625,0.040184375,0.0189078125,0.0119171875,0.4722222222222222,0.0,0.1388888888888889,0.027777777777777776,0.05555555555555555
DSC02259,24,0.17412076822916667,0.0010729817708333333,0.032871223958333334,0.0116771484375,0.00042584635416666666,0.6259625,0.020803125,0.1031421875,0.067634375,0.00650625,0.7083333333333334,0.041666666666666664,0.4583333333333333,0.20833333333333334,0.0
30,12,0.13359023437499998,0.006209114583333334,0.0,0.023208203125000004,0.00028359375,0.450396875,0.041490625,0.0,0.1146453125,0.003403125,1.0,0.16666666666666666,0.0,0.5,0.0
DSC02428,24,0.006179296875,0.0014742838541666667,0.00047454427083333333,0.0030706380208333334,0.000668359375,0.0455984375,0.01301875,0.006771875,0.0300453125,0.009546875,0.16666666666666666,0.041666666666666664,0.0,0.041666666666666664,0.0
DSC02201,24,0.006795768229166666,0.0015069010416666664,0.0003576822916666667,0.0002887369791666667,0.00012161458333333333,0.0788125,0.01573125,0.0034,0.0050234375,0.00291875,0.125,0.08333333333333333,0.0,0.0,0.0
DSC02305,24,0.048414648437500006,0.001021484375,0.0011485026041666666,0.007940755208333332,0.0010438151041666668,0.320328125,0.0124234375,0.0166125,0.0486046875,0.0139359375,0.4166666666666667,0.041666666666666664,0.041666666666666664,0.25,0.041666666666666664
DSC02185,42,0.025770684523809522,0.001400855654761905,2.9055059523809525e-05,0.20415368303571432,0.0031217261904761904,0.21005625,0.024071875,0.0004109375,0.6221921875,0.0737078125,0.2857142857142857,0.023809523809523808,0.0,0.7619047619047619,0.07142857142857142
10,12,0.00777421875,0.0002802083333333333,0.0006907552083333333,0.013669270833333332,2.604166666666667e-07,0.0386484375,0.0033046875,0.0069734375,0.0543875,3.125e-06,0.16666666666666666,0.0,0.0,0.4166666666666667,0.0
DSC02368,24,0.018940755208333333,0.0003392578125,0.014803255208333333,0.18350384114583332,0.00033671875,0.1770890625,0.0026859375,0.0935546875,0.533690625,0.0047359375,0.2916666666666667,0.0,0.2916666666666667,0.5833333333333334,0.0
DSC02223,24,0.016234309895833333,0.05125227864583334,0.0003260416666666667,0.05562923177083334,0.0014509765625,0.07560625,0.449375,0.007040625,0.236971875,0.0180703125,0.4166666666666667,0.25,0.0,0.5416666666666666,0.041666666666666664
39,12,0.012162369791666667,0.0030953124999999995,3.0859374999999996e-05,0.09225312499999999,0.0009368489583333334,0.1111296875,0.0335515625,0.0003703125,0.277396875,0.01094375,0.16666666666666666,0.08333333333333333,0.0,0.5833333333333334,0.08333333333333333
DSC02399,24,0.006507877604166667,0.011464062499999999,0.017418489583333332,0.0083970703125,2.2005208333333332e-05,0.0302359375,0.066528125,0.1150453125,0.048046875,0.000528125,0.25,0.3333333333333333,0.20833333333333334,0.25,0.0
DSC02380,24,0.013953580729166666,0.0016764322916666668,0.0052072265625,0.10357714843749999,0.001175390625,0.07291875,0.0177859375,0.0720421875,0.3982734375,0.0173890625,0.3333333333333333,0.08333333333333333,0.125,0.6666666666666666,0.041666666666666664
DSC02207,42,0.016911383928571427,0.0005404761904761904,0.0034997023809523816,0.013654166666666665,0.003846205357142857,0.2674734375,0.00818125,0.0726578125,0.255425,0.101296875,0.30952380952380953,0.0,0.07142857142857142,0.21428571428571427,0.047619047619047616
DSC02140,24,0.0009141276041666667,0.0009626302083333332,1.3020833333333333e-06,0.013588216145833332,0.0,0.0120359375,0.0224359375,3.125e-05,0.08250625,0.0,0.041666666666666664,0.041666666666666664,0.0,0.2916666666666667,0.0
21,12,0.00945625,0.0008938802083333333,1.0546874999999999e-05,0.040221484375000005,0.000727734375,0.0701875,0.00575,0.0001265625,0.2024,0.0074890625,0.25,0.0,0.0,0.5,0.0
11,12,0.08100286458333332,0.0017963541666666666,0.01537096354166667,0.01905338541666667,0.02351197916666667,0.2998390625,0.0112421875,0.100440625,0.07029375,0.104834375,0.75,0.08333333333333333,0.16666666666666666,0.5,0.25
29,12,0.06810963541666668,0.0010022135416666667,0.0005838541666666667,0.0478765625,0.0,0.2361421875,0.01019375,0.00603125,0.2005828125,0.0,0.6666666666666666,0.08333333333333333,0.0,0.5833333333333334,0.0
DSC02304,24,0.0075697916666666665,0.0011862630208333334,3.8736979166666676e-05,0.02119908854166667,0.0,0.1109296875,0.0159484375,0.00078125,0.1145703125,0.0,0.08333333333333333,0.041666666666666664,0.0,0.5,0.0
DSC02255,24,0.0026007812500000002,0.002007161458333333,0.0,0.00030234375000000004,0.000425390625,0.0206078125,0.0217140625,0.0,0.0064640625,0.008653125,0.125,0.041666666666666664,0.0,0.0,0.0
DSC02396,24,0.011684830729166665,0.001023046875,0.000217578125,0.008518229166666667,0.005069140625,0.1237796875,0.0095265625,0.0030296875,0.0723359375,0.04579375,0.20833333333333334,0.0,0.0,0.20833333333333334,0.125
15,12,0.018720963541666667,0.00011848958333333333,1.0286458333333334e-05,0.017370703125,0.0008854166666666666,0.1300109375,0.0007734375,0.0001234375,0.085253125,0.0064515625,0.4166666666666667,0.0,0.0,0.3333333333333333,0.0
DSC02388,24,0.019113020833333334,0.0019692057291666666,7.421875e-05,0.004233072916666666,0.0029529947916666667,0.2093609375,0.0163796875,0.0007,0.022303125,0.0708484375,0.20833333333333334,0.041666666666666664,0.0,0.16666666666666666,0.041666666666666664
16,12,0.031722265625,0.0002071614583333333,0.002087109375,0.23951432291666672,0.0,0.1104484375,0.0016703125,0.01049375,0.520459375,0.0,0.5,0.0,0.16666666666666666,0.8333333333333334,0.0
DSC02137,42,0.0065327752976190485,0.003507626488095238,0.0005187872023809523,0.0014646949404761905,0.0022610491071428573,0.064071875,0.020421875,0.0052390625,0.0511796875,0.03850625,0.19047619047619047,0.09523809523809523,0.0,0.023809523809523808,0.07142857142857142
DSC02432,24,0.009075260416666668,0.000369921875,0.0007807942708333333,0.05246360677083333,0.004179231770833333,0.05006875,0.0051140625,0.006909375,0.3127609375,0.0367953125,0.3333333333333333,0.0,0.0,0.375,0.16666666666666666
DSC02182,24,0.0026015624999999997,0.0013693359375,0.0005548828125,0.0043392578125000004,4.7265625e-05,0.0508328125,0.008390625,0.0042453125,0.0291625,0.001134375,0.041666666666666664,0.0,0.0,0.16666666666666666,0.0
DSC02226,24,0.009207096354166668,0.0016475911458333336,9.485677083333334e-05,0.0005473307291666667,0.0005494140625,0.106865625,0.0385078125,0.0022765625,0.0126765625,0.0131859375,0.125,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664
DSC02323,24,0.0004795572916666666,0.0009035156249999999,0.0001375,0.014829817708333333,0.0,0.0071765625,0.011253125,0.0031859375,0.0936546875,0.0,0.0,0.041666666666666664,0.0,0.25,0.0
22,9,0.011882291666666666,0.0,0.0,0.0,0.0,0.0744765625,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
DSC02283,24,0.0016017578125,0.0024538411458333333,0.00331171875,0.0194767578125,1.2369791666666666e-06,0.013434375,0.015278125,0.0339421875,0.1072609375,2.96875e-05,0.08333333333333333,0.125,0.125,0.4583333333333333,0.0
3,12,0.07613059895833332,0.00020963541666666667,0.00048684895833333333,0.010708333333333332,6.809895833333333e-05,0.1446671875,0.002515625,0.0030875,0.034915625,0.0008171875,0.9166666666666666,0.0,0.0,0.4166666666666667,0.0
DSC02335,24,0.005999088541666667,0.0007370442708333333,0.011159375,0.009507356770833333,0.00032421875,0.04869375,0.0087640625,0.06446875,0.057728125,0.0068453125,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0
37,9,0.08744965277777778,0.002066840277777778,6.076388888888889e-06,0.11529201388888888,0.0,0.2686421875,0.018296875,5.46875e-05,0.2428078125,0.0,0.6666666666666666,0.1111111111111111,0.0,0.7777777777777778,0.0
58,12,0.10523710937499998,0.049848697916666664,7.812499999999999e-07,0.024351562499999996,0.0,0.2702625,0.2509421875,9.375e-06,0.09084375,0.0,0.75,0.3333333333333333,0.0,0.5,0.0
26,9,0.009453645833333333,0.0,0.0002442708333333333,0.008674305555555555,0.0011734375,0.0532609375,0.0,0.0012765625,0.0274046875,0.0102484375,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111
14,12,0.027411848958333332,0.00206328125,0.0,0.17131328125,0.0,0.13318125,0.0164015625,0.0,0.5852703125,0.0,0.5,0.08333333333333333,0.0,0.6666666666666666,0.0
36,12,0.021154817708333332,0.0005177083333333333,0.0016225260416666664,0.154744140625,0.0007561197916666667,0.108971875,0.001978125,0.0125265625,0.3674109375,0.0057109375,0.4166666666666667,0.0,0.08333333333333333,1.0,0.0
DSC02312,24,0.0615412109375,0.00047194010416666673,0.0044009765625,0.08209329427083333,0.0,0.2237515625,0.0028859375,0.094359375,0.234615625,0.0,0.7083333333333334,0.0,0.041666666666666664,0.75,0.0
23,9,0.024550868055555557,4.739583333333334e-05,0.0006645833333333333,0.05423315972222223,0.0008246527777777778,0.1060109375,0.0004265625,0.00598125,0.09975,0.0048859375,0.4444444444444444,0.0,0.0,0.8888888888888888,0.0
DSC02405,24,0.013638346354166666,0.0004797526041666667,0.005391145833333334,0.0047,0.00023014322916666666,0.0781078125,0.0043125,0.0443765625,0.03116875,0.005515625,0.375,0.0,0.20833333333333334,0.125,0.0
24,12,0.011283723958333334,5.911458333333333e-05,0.0,0.0,0.0,0.08495,0.0006953125,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
53,12,0.014735677083333334,0.0,0.0,0.007642838541666666,9.21875e-05,0.076421875,0.0,0.0,0.050284375,0.0008703125,0.4166666666666667,0.0,0.0,0.16666666666666666,0.0
DSC02446,24,0.0024450520833333334,0.00010794270833333333,0.0006916015625,0.0012591145833333332,0.0024796223958333335,0.01889375,0.0012390625,0.01233125,0.0215921875,0.0352546875,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333
34,12,0.060092317708333336,0.0004438802083333333,0.0,0.1286338541666667,0.0,0.2516171875,0.0030578125,0.0,0.2709046875,0.0,0.6666666666666666,0.0,0.0,0.75,0.0
41,12,0.082030859375,0.0004356770833333333,0.0005411458333333333,0.026715234374999997,0.00011315104166666667,0.19634375,0.002071875,0.004953125,0.117703125,0.0009265625,0.75,0.0,0.0,0.4166666666666667,0.0
40,9,0.029230555555555555,7.760416666666666e-05,0.0,0.05190069444444444,1.0416666666666665e-06,0.0875921875,0.0006984375,0.0,0.20835625,9.375e-06,0.7777777777777778,0.0,0.0,0.6666666666666666,0.0
2,12,0.03608671875,2.3958333333333334e-05,0.009375520833333333,0.015276171875000001,0.0,0.1381828125,0.0001140625,0.0517921875,0.0610375,0.0,0.4166666666666667,0.0,0.25,0.5,0.0
DSC02178,42,0.014639546130952379,0.00393578869047619,0.0032555059523809524,0.07697723214285714,0.00010468749999999999,0.0993625,0.0713375,0.0569265625,0.518953125,0.004396875,0.35714285714285715,0.11904761904761904,0.07142857142857142,0.47619047619047616,0.0
47,12,0.1168296875,5.0651041666666665e-05,0.00021171875000000002,0.217566796875,0.003164192708333333,0.338565625,0.0006078125,0.00145625,0.5356234375,0.027765625,0.9166666666666666,0.0,0.0,0.6666666666666666,0.08333333333333333
DSC02372,24,8.138020833333333e-06,0.000616796875,9.4140625e-05,0.00014420572916666667,0.0,0.0001703125,0.0052875,0.0022015625,0.0027671875,0.0,0.0,0.0,0.0,0.0,0.0
45,12,0.08919544270833334,8.828125e-05,0.0,0.168627734375,0.0,0.2489671875,0.001059375,0.0,0.5351578125,0.0,0.9166666666666666,0.0,0.0,0.8333333333333334,0.0
DSC02359,24,0.009250065104166667,0.00025247395833333334,0.017711393229166667,0.007047070312500001,0.0005873046875,0.1648953125,0.0032453125,0.1232578125,0.03715,0.009509375,0.125,0.0,0.16666666666666666,0.16666666666666666,0.0
DSC02210,36,0.05937717013888889,0.006465538194444444,0.011878342013888888,0.03282951388888889,0.0005774305555555555,0.425865625,0.0747453125,0.162165625,0.17985,0.009821875,0.6111111111111112,0.16666666666666666,0.2222222222222222,0.4722222222222222,0.0
43,9,0.04230902777777778,0.0002559027777777778,0.0055032986111111125,0.046894791666666664,0.0002520833333333333,0.1968140625,0.0019921875,0.02981875,0.1926078125,0.00226875,0.6666666666666666,0.0,0.2222222222222222,0.5555555555555556,0.0
51,12,0.007531640625,0.000188671875,0.0,0.005982942708333334,0.0011002604166666667,0.027375,0.0013015625,0.0,0.028421875,0.013203125,0.3333333333333333,0.0,0.0,0.25,0.08333333333333333
65,12,0.03960156250000001,0.004122005208333333,1.6145833333333334e-05,0.004568619791666667,0.0009837239583333334,0.1295234375,0.022696875,0.0001828125,0.023671875,0.0114796875,0.6666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333
12,12,0.021189453124999997,0.003054817708333334,0.0015059895833333334,0.022750390625000002,0.000378515625,0.0771171875,0.0161515625,0.01779375,0.0920390625,0.0045421875,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.5,0.0
8,12,0.019350390625,0.008594010416666666,7.721354166666667e-05,0.008171223958333335,0.0002444010416666667,0.053296875,0.0337796875,0.000925,0.04325625,0.0029328125,0.5833333333333334,0.25,0.0,0.25,0.0
DSC02287,24,0.004009700520833334,0.00060703125,0.00128359375,0.0005141927083333333,0.00021953125,0.03900625,0.005934375,0.0306359375,0.00460625,0.00526875,0.20833333333333334,0.0,0.041666666666666664,0.0,0.0
DSC02175,24,0.0125236328125,0.00010963541666666667,0.00027037760416666665,0.027518489583333333,0.0012749348958333334,0.098834375,0.001528125,0.00435625,0.1281953125,0.0093359375,0.20833333333333334,0.0,0.0,0.3333333333333333,0.0
69,12,0.05350143229166667,0.0,0.0,0.0016248697916666664,0.0,0.1745671875,0.0,0.0,0.0100546875,0.0,0.5,0.0,0.0,0.08333333333333333,0.0
64,12,0.020477994791666673,0.0010024739583333333,0.00017408854166666668,0.06026028645833333,0.0,0.0970296875,0.005375,0.0020890625,0.310415625,0.0,0.4166666666666667,0.0,0.0,0.25,0.0
70,12,0.026858984375000002,0.0003787760416666666,0.0001046875,0.006829427083333333,0.0,0.1030546875,0.0040109375,0.00125625,0.0524625,0.0,0.4166666666666667,0.0,0.0,0.16666666666666666,0.0
DSC02187,24,0.007103385416666667,0.0020262369791666664,0.00018587239583333333,0.0015722005208333334,0.0059794921875,0.0460140625,0.0131484375,0.0011953125,0.019821875,0.0517796875,0.20833333333333334,0.08333333333333333,0.0,0.041666666666666664,0.16666666666666666
48,12,0.02489388020833333,0.00036289062499999993,0.0,0.09851197916666665,0.0,0.112071875,0.0017671875,0.0,0.3363,0.0,0.5833333333333334,0.0,0.0,0.75,0.0
28,12,0.094388671875,0.0005299479166666667,0.00016119791666666667,0.016590755208333332,0.000176171875,0.3303796875,0.00518125,0.001759375,0.104046875,0.0021140625,0.75,0.0,0.0,0.25,0.0
33,12,0.03304609375,0.000318359375,0.0,0.02914283854166667,0.06679088541666665,0.1444625,0.0021546875,0.0,0.158940625,0.2753984375,0.5833333333333334,0.0,0.0,0.3333333333333333,0.5
68,12,0.05534752604166667,0.0002953125,0.00014557291666666665,0.05304049479166667,0.0012204427083333334,0.2626890625,0.0020265625,0.001746875,0.2876421875,0.0146453125,0.5833333333333334,0.0,0.0,0.5833333333333334,0.08333333333333333
17,9,0.006742881944444445,0.0,0.0,0.005393402777777777,0.0,0.0465765625,0.0,0.0,0.027590625,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0
56,12,0.0023007812500000003,0.0016680989583333333,0.00017447916666666667,0.098908203125,0.0,0.026428125,0.0115796875,0.0017015625,0.2774359375,0.0,0.08333333333333333,0.08333333333333333,0.0,0.6666666666666666,0.0
