building_name,coating_deterioration_score,cracks_score,masonry_degradation_score,moisture_bio_damage_score,vandalism_score,Global_Damage_Index
23,0.6009280475463601,0.0,0.0,0.37822883445944655,0.0,0.19583137640116133
IMG_20260320_153530,0.5881330404556977,0.1389345795530259,0.06447492404919337,0.027503223198161536,0.1591389531238693,0.19563694407598958
3,0.812854067738671,0.0,0.0,0.16263107736210558,0.0,0.1950970290201553
70,0.2994347777525816,0.0,0.0,0.37608933398446903,0.29616705549197875,0.19433823344580586
IMG_20260325_075617182_HDR,0.5761521903208229,0.018104272104409763,0.0,0.3648725279579482,0.0,0.1918257980766362
21,0.7641725247834725,0.0,0.061800399655581366,0.13265017581428265,0.0,0.19172462005066732
IMG_20260320_151341,0.5557275290311008,0.018104272104409763,0.061800399655581366,0.3090643898315836,0.006298906016556722,0.19019909932784645
IMG_20260320_153746,0.7419240909906282,0.018104272104409763,0.062945754065602,0.11999238813190542,0.006298906016556722,0.1898530822618204
DSC02207,0.22344910799806403,0.03394094503120466,0.2479468912969311,0.30865551940682456,0.13310441416523805,0.1894193755796525
1000032462,0.40196406269567014,0.23764209952620616,0.25176677010056375,0.03867149974436045,0.006298906016556722,0.18726866761667144
42,0.3958116016096988,0.0,0.0,0.5385916362688702,0.0,0.1868806475757138
77,0.8101740004535316,0.0,0.0,0.115460422489249,0.0,0.18512688458855614
34,0.5714950297672435,0.0,0.0,0.34603850413035553,0.0,0.1835067067795198
79,0.6756189522065668,0.018104272104409763,0.1884493850827742,0.03352813907402694,0.0,0.18314014969355555
DSC02432,0.20117089003888863,0.018104272104409763,0.061800399655581366,0.37276831261850557,0.257190813433653,0.18220693757020767
2026-04-02 17-25-39,0.549617374999577,0.018104272104409763,0.0,0.3413964873827172,0.0,0.1818236268973408
2,0.49777007977418186,0.0,0.2007984988546456,0.20180353890726896,0.0,0.1800744235072193
64,0.49581617077157913,0.09948289561599052,0.061800399655581366,0.11548105707143311,0.12480620105395888,0.1794773448337086
33,0.3738159947742326,0.11753215163463326,0.0,0.38696490516116755,0.006298906016556722,0.17692239151731803
IMG_20260320_154600,0.6071969376461709,0.0735092162478655,0.0,0.19689212622556043,0.006298906016556722,0.17677943722723072
IMG_20260318_075658475_HDR,0.43673386155101046,0.14681264892386195,0.0,0.07451644385139126,0.2151855122600047,0.17464969331725366
40,0.5733595862708531,0.0,0.0,0.2884141406498976,0.0,0.17235474538415016
IMG_20260315_150549079_HDR,0.27684061071079236,0.07803270905293203,0.1865384302958426,0.316096579015547,0.0,0.1715016658150228
IMG_20260318_120547,0.5210985280529616,0.0,0.0,0.22421575213434183,0.1107835144898533,0.17121955893543137
