building_name,coating_deterioration_score,cracks_score,masonry_degradation_score,moisture_bio_damage_score,vandalism_score,Global_Damage_Index
68,0.5025751831364055,0.1625082100953461,0.0,0.06020772868377029,0.01935794374456294,0.14892981313201697
DSC02405,0.39272626415902706,0.0,0.21653672642262603,0.09973040496335879,0.01935794374456294,0.14567026785791498
1000032446,0.369739451813985,0.0,0.05378800322399508,0.304689592489978,0.0,0.14564340950559163
IMG_20260318_132225974_HDR,0.46201136014596733,0.0,0.0,0.26503921714987405,0.0,0.14541011545916827
IMG_20260318_120547,0.47507982067489885,0.0,0.10629061030532455,0.08626309372745142,0.057127883654992426,0.14495228167253346
DSC02364,0.08731241985112366,0.30944000032827557,0.0,0.32241305120988456,0.0,0.14383309427785676
19,0.6975620571624808,0.0,0.0,0.006294941653604041,0.0,0.14077139976321695
55,0.28132531702175634,0.018654772832015488,0.0,0.37636169642896344,0.0,0.13526835725654704
50,0.539396050996878,0.0,0.0,0.12081319054456148,0.0,0.1320418483082879
71,0.5953203266927588,0.0,0.0,0.06020772868377029,0.0,0.13110561107530583
20,0.2607607355213152,0.0,0.05507530931635261,0.26407141194911943,0.06845811048103877,0.1296731134535652
DSC02193,0.20478436435819844,0.14900864621458504,0.0,0.19794049589679866,0.0948882583690434,0.1293243529677251
DSC02396,0.2409700842821307,0.018654772832015488,0.0,0.18989801638353335,0.19465527032251828,0.12883562876403956
DSC02388,0.2670055233698182,0.07120528174892919,0.0,0.1270982529012202,0.15998445403872796,0.1250587024117391
DSC02473,0.13769957252543405,0.018654772832015488,0.0516450396696551,0.3890079283187486,0.0,0.11940146266917065
DSC02304,0.11107003672938821,0.07120528174892919,0.0,0.41280020256217737,0.0,0.11901510420809895
44,0.33220300061556,0.0,0.0,0.19167080133538822,0.06845811048103877,0.1184663824863974
59,0.43851401222201336,0.0,0.0,0.15046974227475568,0.0,0.11779675089935382
DSC02391,0.18568491577830004,0.052565383904186615,0.0516450396696551,0.21047476242120347,0.08781001304894158,0.11763602296445734
DSC02483,0.17303696986089676,0.0,0.0516450396696551,0.29977702060894523,0.06326471227889294,0.11754474848367802
DSC02187,0.22196815841689793,0.08645009198127906,0.0,0.03954828927166896,0.22527044334181784,0.11464739660233277
DSC02244,0.30197345965164385,0.0,0.053360174493003856,0.21673970028408468,0.0,0.11441466688574646
DSC02175,0.2355467377610035,0.0,0.0,0.316729162367343,0.01935794374456294,0.11432676877458188
60,0.20921497965567815,0.018654772832015488,0.0,0.331884003881466,0.0,0.11195075127383194
45,0.34549901414537804,0.0,0.0,0.21047476242120347,0.0,0.11119475531331631
DSC02137,0.20521133880766396,0.12198130727030392,0.0516450396696551,0.044952630600646616,0.1203684312272449,0.10883174951510291
DSC02342,0.3401854848691841,0.018654772832015488,0.0,0.1630270604920329,0.01935794374456294,0.10824505238755908
DSC02278,0.1904218524231269,0.14225463259679064,0.0,0.1356870209455731,0.06845811048103877,0.10736432328930587
DSC02171,0.05058615735915157,0.0,0.0,0.19167080133538822,0.29347532783452007,0.10714645730581199
1000032464,0.20508089175770522,0.1591315879843956,0.0,0.17063448503981724,0.0,0.10696939295638361
DSC02251,0.36041061230511606,0.0,0.1600747936299358,0.0,0.0,0.10409708118701037
DSC02152,0.11252954333946949,0.11521652211000155,0.0,0.2828069497560911,0.0,0.10211060304111244
DSC02420,0.21610283395174126,0.11521652211000155,0.05250260708132948,0.026069635139268816,0.10008014627702419,0.10199434891187305
DSC02464,0.25535510145904816,0.052565383904186615,0.0,0.1943956577928626,0.0,0.10046322863121948
5,0.42911161391340735,0.0,0.0,0.06650010903816629,0.0,0.09912234459031473
DSC02438,0.12671055466669112,0.0,0.0,0.36149042732715986,0.0,0.0976401963987702
DSC02143,0.2355467377610035,0.018654772832015488,0.0,0.15763662335875606,0.05099055159970358,0.09256573711029573
IMG_20260318_115602,0.04230297806864182,0.018654772832015488,0.3665957438681065,0.006294941653604041,0.01935794374456294,0.09064127603338616
76,0.2526503048001597,0.08645009198127906,0.10671843903631578,0.006294941653604041,0.0,0.09042275549427173
DSC02481,0.23011880683875952,0.052565383904186615,0.0,0.06020772868377029,0.08781001304894158,0.0861403864951316
IMG_20260318_120221,0.3401854848691841,0.018654772832015488,0.0,0.006294941653604041,0.057127883654992426,0.08445261660195921
DSC02470,0.3287038522722584,0.0,0.0,0.08715186455264348,0.0,0.08317114336498037
DSC02287,0.21754587839417597,0.018654772832015488,0.15664452398323828,0.0,0.01935794374456294,0.08244062379079854
IMG_20260318_131740050_HDR,0.41047831557433584,0.0,0.0,0.0,0.0,0.08209566311486717
13,0.23440292968237186,0.0,0.0,0.17152142636557496,0.0,0.08118487120958937
DSC02289,0.054943005475025224,0.018654772832015488,0.31411605618308014,0.0,0.0,0.07754276689802417
DSC02485,0.06046304118334229,0.0,0.0,0.3255766216317086,0.0,0.07720793256301017
1000019118,0.29618898735163735,0.0,0.0,0.006294941653604041,0.08167419128781776,0.07683162405861184
DSC02140,0.04230297806864182,0.07120528174892919,0.0,0.24980241406109358,0.0,0.07266213477573291
1000032447,0.23126344844486696,0.0,0.0,0.13073602957641967,0.0,0.07239989560425733
DSC02428,0.18295261271271102,0.052565383904186615,0.0516450396696551,0.045842133225612404,0.01935794374456294,0.07047262265134561
DSC02226,0.15039502950895647,0.10844942876201892,0.0,0.033254079417838645,0.04390978912266005,0.06720166536229481
DSC02270,0.18841617693454435,0.13887929281232922,0.0,0.006294941653604041,0.0,0.06671808228009553
